booking_id,room_id,price_at_booking,number_of_rooms
72046,2,90.0,1
72047,2,90.0,1
72048,2,90.0,1
72049,2,90.0,1
72050,2,107.1,1
72051,3,132.3,1
72052,2,107.1,1
72053,3,153.9,1
72054,3,199.5,1
72055,3,161.28,1
72056,2,111.78,1
72057,2,83.71,1
72058,3,116.1,1
72059,2,108.0,1
72060,2,99.9,1
72061,2,89.1,1
72062,2,107.1,1
72063,10,93.65,1
72064,10,93.64,1
72065,6,179.1,1
72066,2,120.0,1
72067,2,116.1,1
72068,3,135.9,1
72069,6,199.0,1
72070,3,117.0,1
72071,4,196.12,1
72072,2,120.0,1
72073,2,140.0,1
72074,2,107.1,1
72075,2,89.1,1
72076,3,156.6,1
72077,2,117.0,1
72078,2,164.0,1
72079,2,124.0,1
72080,3,136.5,1
72081,2,114.9,1
72082,2,89.1,1
72083,2,117.0,1
72084,3,159.33,1
72085,2,89.1,1
72086,2,114.9,1
72087,2,130.0,1
72088,2,114.9,1
72089,2,140.0,1
72090,2,139.5,1
72091,3,123.3,1
72092,2,107.1,1
72093,2,122.7,1
72094,3,167.7,1
72095,3,167.7,1
72096,2,126.14,1
72097,2,124.65,1
72098,3,174.6,1
72099,2,126.8,1
72100,4,130.5,1
72101,2,125.1,1
72102,2,128.0,1
72103,2,118.0,1
72104,3,135.9,1
72105,2,98.0,1
72106,2,108.0,1
72107,2,129.0,1
72108,3,117.0,1
72109,2,129.0,1
72110,3,163.8,1
72111,2,95.2,1
72112,3,170.0,1
72113,2,125.1,1
72114,3,137.25,1
72115,2,129.0,1
72116,3,127.8,1
72117,3,170.0,1
72118,2,146.0,1
72119,2,126.0,1
72120,2,122.7,1
72121,2,139.33,1
72122,3,170.0,1
72123,2,106.65,1
72124,2,119.0,1
72125,2,164.8,1
72126,2,107.82,1
72127,4,194.8,1
72128,2,108.6,1
72129,2,99.9,1
72130,5,180.0,1
72131,2,80.0,1
72132,2,80.0,1
72133,2,80.0,1
72134,2,80.0,1
72135,2,80.0,1
72136,2,80.0,1
72137,2,80.0,1
72138,2,80.0,1
72139,2,80.0,1
72140,2,89.1,1
72141,2,80.0,1
72142,2,80.0,1
72143,3,139.5,1
72144,2,80.0,1
72145,2,80.0,1
72146,2,89.1,1
72147,2,80.0,1
72148,2,80.0,1
72149,2,80.0,1
72150,3,175.5,1
72151,2,80.0,1
72152,2,80.0,1
72153,2,80.0,1
72154,3,175.5,1
72155,4,166.5,1
72156,2,146.0,1
72157,2,80.1,1
72158,3,175.5,1
72159,4,219.33,1
72160,3,139.5,1
72161,3,139.5,1
72162,3,139.5,1
72163,6,235.0,1
72164,2,140.0,1
72165,2,107.1,1
72166,3,229.5,1
72167,2,89.1,1
72168,4,166.5,1
72169,4,166.5,1
72170,3,175.5,1
72171,2,80.1,1
72172,3,139.5,1
72173,2,200.0,1
72174,2,140.0,1
72175,2,110.0,1
72176,2,110.0,1
72177,2,110.0,1
72178,2,130.5,1
72179,2,110.0,1
72180,2,110.0,1
72181,2,140.0,1
72182,2,110.0,1
72183,2,110.0,1
72184,2,110.0,1
72185,2,110.0,1
72186,3,180.0,1
72187,2,136.0,1
72188,2,110.0,1
72189,2,110.0,1
72190,2,110.0,1
72191,2,110.0,1
72192,2,110.0,1
72193,2,148.5,1
72194,2,110.0,1
72195,2,110.0,1
72196,2,110.0,1
72197,2,110.0,1
72198,2,110.0,1
72199,4,174.33,1
72200,2,110.0,1
72201,2,110.0,1
72202,2,110.0,1
72203,2,110.0,1
72204,2,110.0,1
72205,2,130.5,1
72206,2,110.0,1
72207,3,170.0,1
72208,2,123.6,1
72209,2,148.0,1
72210,4,223.6,1
72211,2,80.1,1
72212,3,155.0,1
72213,2,144.67,1
72214,4,185.0,1
72215,4,185.0,1
72216,3,170.0,1
72217,2,127.14,1
72218,4,185.0,1
72219,4,225.0,1
72220,2,145.56,1
72221,2,145.56,1
72222,2,75.6,1
72223,2,98.0,1
72224,2,78.0,1
72225,2,75.6,1
72226,2,118.0,1
72227,2,148.5,1
72228,3,116.1,1
72229,2,119.0,1
72230,2,149.0,1
72231,3,175.5,1
72232,2,119.0,1
72233,2,148.0,1
72234,2,107.2,1
72235,2,119.33,1
72236,3,175.5,1
72237,3,195.0,1
72238,2,129.33,1
72239,2,130.5,1
72240,2,161.0,1
72241,4,220.0,1
72242,2,152.63,1
72243,6,179.1,1
72244,2,122.0,1
72245,2,122.0,1
72246,2,93.6,1
72247,2,157.0,1
72248,2,152.0,1
72249,2,162.0,1
72250,2,127.6,1
72251,2,112.5,1
72252,2,127.6,1
72253,3,145.7,1
72254,2,89.1,1
72255,2,148.5,1
72256,2,89.1,1
72257,5,260.0,1
72258,2,141.0,1
72259,2,166.5,1
72260,2,125.1,1
72261,3,156.6,1
72262,3,112.5,1
72263,2,125.0,1
72264,2,125.0,1
72265,2,160.0,1
72266,2,90.0,1
72267,2,90.0,1
72268,2,90.0,1
72269,2,90.0,1
72270,2,90.0,1
72271,2,90.0,1
72272,3,210.0,1
72273,2,162.0,1
72274,2,90.0,1
72275,2,90.0,1
72276,2,90.0,1
72277,2,90.0,1
72278,3,120.6,1
72279,2,130.0,1
72280,2,140.0,1
72281,2,150.0,1
72282,2,140.0,1
72283,2,160.0,1
72284,2,200.25,1
72285,4,240.0,1
72286,3,139.5,1
72287,2,130.5,1
72288,3,175.5,1
72289,2,153.0,1
72290,4,230.0,1
72291,2,106.6,1
72292,3,175.5,1
72293,2,80.1,1
72294,2,120.0,1
72295,2,126.0,1
72296,2,88.4,1
72297,2,125.1,1
72298,2,99.9,1
72299,2,123.3,1
72300,3,134.0,1
72301,2,148.5,1
72302,2,160.0,1
72303,2,65.0,1
72304,2,112.67,1
72305,2,90.0,1
72306,2,130.5,1
72307,3,170.0,1
72308,10,104.05,1
72309,2,112.67,1
72310,2,132.5,1
72311,3,210.0,1
72312,2,91.33,1
72313,2,90.0,1
72314,2,148.5,1
72315,2,110.0,1
72316,2,110.0,1
72317,2,110.0,1
72318,2,118.75,1
72319,2,110.0,1
72320,2,110.0,1
72321,2,110.0,1
72322,2,110.0,1
72323,2,110.0,1
72324,2,110.0,1
72325,2,80.1,1
72326,2,110.0,1
72327,2,110.0,1
72328,2,110.0,1
72329,2,110.0,1
72330,2,110.0,1
72331,2,110.0,1
72332,2,110.0,1
72333,3,177.3,1
72334,2,112.5,1
72335,6,287.0,1
72336,2,110.0,1
72337,2,110.0,1
72338,2,110.0,1
72339,2,110.0,1
72340,2,110.0,1
72341,2,110.0,1
72342,2,80.1,1
72343,4,200.0,1
72344,2,110.0,1
72345,2,110.0,1
72346,2,110.0,1
72347,2,112.5,1
72348,6,214.1,1
72349,2,115.0,1
72350,2,148.5,1
72351,5,217.27,1
72352,2,145.43,1
72353,3,109.65,1
72354,3,96.91,1
72355,4,225.0,1
72356,4,225.0,1
72357,6,235.0,1
72358,3,180.0,1
72359,6,235.0,1
72360,3,144.0,1
72361,2,190.8,1
72362,2,75.6,1
72363,3,180.0,1
72364,2,112.5,1
72365,2,130.0,1
72366,3,160.0,1
72367,2,89.1,1
72368,4,202.5,1
72369,2,120.83,1
72370,2,120.83,1
72371,4,166.5,1
72372,2,146.67,1
72373,2,89.1,1
72374,2,112.5,1
72375,4,166.5,1
72376,2,136.67,1
72377,3,175.49,1
72378,2,120.83,1
72379,2,126.67,1
72380,2,122.0,1
72381,3,120.6,1
72382,2,99.9,1
72383,2,142.38,1
72384,2,79.0,1
72385,3,171.6,1
72386,2,121.5,1
72387,2,107.1,1
72388,2,132.92,1
72389,5,212.0,1
72390,3,175.5,1
72391,3,175.5,1
72392,2,125.1,1
72393,3,195.0,1
72394,3,216.86,1
72395,4,225.0,1
72396,2,130.5,1
72397,2,75.6,1
72398,2,90.0,1
72399,2,90.0,1
72400,2,130.5,1
72401,2,90.0,1
72402,2,90.0,1
72403,2,148.5,1
72404,2,90.0,1
72405,2,90.0,1
72406,3,170.0,1
72407,2,75.6,1
72408,2,90.0,1
72409,2,112.0,1
72410,2,90.0,1
72411,3,139.5,1
72412,2,90.0,1
72413,2,90.0,1
72414,2,125.0,1
72415,2,125.0,1
72416,2,125.0,1
72417,3,252.0,1
72418,3,210.0,1
72419,2,125.0,1
72420,2,125.0,1
72421,2,125.0,1
72422,2,125.0,1
72423,2,121.5,1
72424,2,121.5,1
72425,2,140.0,1
72426,2,140.0,1
72427,2,160.0,1
72428,3,139.5,1
72429,2,89.1,1
72430,2,89.1,1
72431,2,156.0,1
72432,2,130.5,1
72433,3,139.5,1
72434,2,116.67,1
72435,2,120.0,1
72436,2,148.5,1
72437,3,210.0,1
72438,2,89.1,1
72439,2,89.1,1
72440,2,89.1,1
72441,2,89.1,1
72442,3,139.5,1
72443,3,210.0,1
72444,2,164.7,1
72445,2,112.5,1
72446,2,89.1,1
72447,6,183.08,1
72448,6,183.08,1
72449,2,133.6,1
72450,3,139.5,1
72451,6,183.08,1
72452,6,183.08,1
72453,4,175.5,1
72454,2,126.44,1
72455,3,139.5,1
72456,2,146.4,1
72457,3,155.0,1
72458,3,170.0,1
72459,2,89.0,1
72460,3,195.0,1
72461,3,155.0,1
72462,2,80.1,1
72463,3,175.5,1
72464,3,195.0,1
72465,2,117.0,1
72466,2,140.0,1
72467,2,65.0,1
72468,2,140.0,1
72469,3,155.0,1
72470,2,140.0,1
72471,2,140.0,1
72472,3,170.0,1
72473,2,120.0,1
72474,2,112.67,1
72475,2,112.67,1
72476,2,90.0,1
72477,2,112.67,1
72478,3,170.0,1
72479,2,90.0,1
72480,2,119.33,1
72481,2,80.0,1
72482,2,112.67,1
72483,2,112.67,1
72484,2,90.0,1
72485,2,120.0,1
72486,2,112.67,1
72487,2,90.0,1
72488,2,90.0,1
72489,2,112.67,1
72490,2,112.67,1
72491,2,90.0,1
72492,2,90.0,1
72493,3,156.6,1
72494,2,112.67,1
72495,2,112.67,1
72496,2,90.0,1
72497,2,112.67,1
72498,4,197.4,1
72499,2,112.67,1
72500,3,189.0,1
72501,2,112.67,1
72502,3,139.5,1
72503,4,202.5,1
72504,2,125.1,1
72505,3,155.0,1
72506,4,240.0,1
72507,2,122.0,1
72508,2,137.75,1
72509,6,289.0,1
72510,2,122.0,1
72511,2,148.5,1
72512,2,139.5,1
72513,3,139.5,1
72514,2,130.5,1
72515,2,130.5,1
72516,3,222.57,1
72517,3,222.57,1
72518,2,125.0,1
72519,3,139.5,1
72520,2,117.9,1
72521,2,120.31,1
72522,2,71.1,1
72523,2,164.7,1
72524,2,109.0,1
72525,2,98.0,1
72526,2,129.0,1
72527,3,155.0,1
72528,3,212.67,1
72529,3,189.33,1
72530,2,126.0,1
72531,2,164.0,1
72532,2,80.1,1
72533,2,162.67,1
72534,3,139.5,1
72535,2,136.0,1
72536,2,129.0,1
72537,2,164.0,1
72538,3,143.38,1
72539,2,100.0,1
72540,2,89.1,1
72541,2,164.7,1
72542,2,100.0,1
72543,2,112.5,1
72544,2,123.3,1
72545,2,125.0,1
72546,2,112.5,1
72547,2,114.88,1
72548,2,119.7,1
72549,2,103.68,1
72550,2,125.0,1
72551,2,114.29,1
72552,6,211.5,1
72553,2,130.5,1
72554,2,124.0,1
72555,2,104.4,1
72556,2,139.5,1
72557,2,155.0,1
72558,2,89.1,1
72559,2,89.1,1
72560,2,89.1,1
72561,4,230.0,1
72562,3,200.0,1
72563,4,230.0,1
72564,2,89.1,1
72565,2,89.1,1
72566,2,89.1,1
72567,2,89.1,1
72568,3,184.5,1
72569,4,230.0,1
72570,3,184.5,1
72571,2,160.0,1
72572,2,150.0,1
72573,3,184.5,1
72574,2,130.5,1
72575,2,124.0,1
72576,2,121.5,1
72577,2,124.0,1
72578,4,224.0,1
72579,2,198.0,1
72580,2,124.0,1
72581,3,139.5,1
72582,3,175.5,1
72583,2,125.0,1
72584,2,131.2,1
72585,3,139.5,1
72586,2,125.0,1
72587,3,132.5,1
72588,2,112.5,1
72589,2,148.5,1
72590,3,139.5,1
72591,3,139.5,1
72592,3,139.5,1
72593,3,155.0,1
72594,2,90.0,1
72595,2,108.0,1
72596,2,90.0,1
72597,2,90.0,1
72598,2,90.0,1
72599,2,90.0,1
72600,2,90.0,1
72601,2,90.0,1
72602,2,140.8,1
72603,2,130.0,1
72604,2,90.0,1
72605,2,90.0,1
72606,2,90.0,1
72607,4,230.0,1
72608,2,140.0,1
72609,2,125.1,1
72610,3,154.0,1
72611,2,134.0,1
72612,2,125.0,1
72613,2,138.67,1
72614,2,125.0,1
72615,3,201.0,1
72616,2,112.5,1
72617,2,140.17,1
72618,2,107.1,1
72619,2,140.0,1
72620,2,148.5,1
72621,3,209.7,1
72622,2,85.0,1
72623,2,140.0,1
72624,2,148.5,1
72625,2,125.0,1
72626,2,130.5,1
72627,2,89.1,1
72628,2,89.1,1
72629,3,175.5,1
72630,2,91.58,1
72631,2,107.1,1
72632,2,148.5,1
72633,2,144.33,1
72634,2,130.5,1
72635,3,230.0,1
72636,4,225.0,1
72637,2,141.43,1
72638,2,130.0,1
72639,2,148.5,1
72640,2,132.5,1
72641,2,130.5,1
72642,6,196.51,1
72643,2,80.1,1
72644,2,125.0,1
72645,3,198.0,1
72646,3,166.0,1
72647,3,155.0,1
72648,2,125.0,1
72649,2,125.0,1
72650,3,177.3,1
72651,2,117.0,1
72652,2,125.0,1
72653,3,155.0,1
72654,2,125.0,1
72655,3,147.25,1
72656,3,212.0,1
72657,2,130.5,1
72658,2,116.1,1
72659,2,125.0,1
72660,2,144.5,1
72661,6,202.5,1
72662,3,144.0,1
72663,3,155.0,1
72664,2,151.8,1
72665,2,148.5,1
72666,4,166.5,1
72667,3,154.8,1
72668,3,120.6,1
72669,3,172.0,1
72670,2,148.5,1
72671,2,112.5,1
72672,2,122.5,1
72673,2,112.5,1
72674,2,160.0,1
72675,2,126.0,1
72676,2,17.6,1
72677,2,166.0,1
72678,2,134.0,1
72679,2,80.19,1
72680,2,150.0,1
72681,2,89.1,1
72682,2,80.1,1
72683,2,125.0,1
72684,2,140.0,1
72685,3,155.0,1
72686,2,112.5,1
72687,2,160.0,1
72688,3,175.5,1
72689,2,125.0,1
72690,2,130.5,1
72691,2,125.0,1
72692,2,125.0,1
72693,2,112.5,1
72694,3,195.0,1
72695,2,125.0,1
72696,2,148.5,1
72697,3,139.5,1
72698,2,116.67,1
72699,2,130.5,1
72700,2,125.0,1
72701,2,115.63,1
72702,2,140.0,1
72703,2,115.63,1
72704,3,170.0,1
72705,3,239.0,1
72706,4,152.0,1
72707,2,122.5,1
72708,2,107.1,1
72709,2,148.5,1
72710,2,183.0,1
72711,2,89.1,1
72712,2,80.1,1
72713,2,133.29,1
72714,2,89.1,1
72715,3,226.8,1
72716,6,256.0,1
72717,2,112.0,1
72718,2,112.0,1
72719,3,75.0,1
72720,3,200.0,1
72721,3,195.0,1
72722,2,118.75,1
72723,2,130.0,1
72724,2,125.0,1
72725,3,175.5,1
72726,2,118.75,1
72727,6,175.5,1
72728,3,200.0,1
72729,3,175.5,1
72730,3,175.5,1
72731,2,109.2,1
72732,2,98.28,1
72733,3,135.9,1
72734,2,117.0,1
72735,3,135.9,1
72736,2,125.0,1
72737,2,160.0,1
72738,3,175.5,1
72739,2,130.5,1
72740,2,112.5,1
72741,2,130.0,1
72742,2,112.5,1
72743,2,140.0,1
72744,2,130.5,1
72745,2,130.5,1
72746,2,67.15,1
72747,3,230.0,1
72748,3,195.0,1
72749,3,139.5,1
72750,3,139.5,1
72751,3,139.5,1
72752,3,147.25,1
72753,3,139.5,1
72754,2,130.5,1
72755,2,166.5,1
72756,3,139.5,1
72757,3,155.0,1
72758,2,154.0,1
72759,2,135.0,1
72760,2,150.0,1
72761,5,305.0,1
72762,4,260.0,1
72763,2,140.0,1
72764,2,160.0,1
72765,6,256.5,1
72766,3,111.6,1
72767,4,225.0,1
72768,2,135.33,1
72769,2,125.0,1
72770,3,139.5,1
72771,2,148.5,1
72772,2,121.5,1
72773,2,121.5,1
72774,2,89.1,1
72775,2,89.1,1
72776,2,144.5,1
72777,2,148.5,1
72778,2,144.5,1
72779,4,234.0,1
72780,2,89.1,1
72781,2,148.5,1
72782,2,160.0,1
72783,2,89.1,1
72784,6,179.1,1
72785,2,107.1,1
72786,2,115.63,1
72787,6,235.0,1
72788,2,180.0,1
72789,3,155.0,1
72790,3,190.0,1
72791,2,112.5,1
72792,3,155.0,1
72793,2,89.1,1
72794,3,195.0,1
72795,4,225.0,1
72796,2,80.1,1
72797,2,89.1,1
72798,2,119.83,1
72799,2,113.32,1
72800,3,173.83,1
72801,2,128.83,1
72802,2,140.0,1
72803,2,160.0,1
72804,3,175.0,1
72805,2,125.0,1
72806,2,130.5,1
72807,3,175.5,1
72808,2,148.5,1
72809,3,165.49,1
72810,2,125.0,1
72811,2,125.0,1
72812,2,130.5,1
72813,3,190.0,1
72814,2,136.67,1
72815,2,145.0,1
72816,2,130.5,1
72817,2,141.5,1
72818,3,155.0,1
72819,3,150.0,1
72820,2,183.0,1
72821,2,148.5,1
72822,2,140.0,1
72823,2,107.1,1
72824,2,183.0,1
72825,2,112.5,1
72826,2,141.3,1
72827,2,107.1,1
72828,2,175.0,1
72829,3,252.0,1
72830,3,177.3,1
72831,2,148.5,1
72832,2,89.1,1
72833,6,179.1,1
72834,2,170.0,1
72835,2,148.5,1
72836,4,230.0,1
72837,2,139.5,1
72838,2,160.0,1
72839,2,90.0,1
72840,2,90.0,1
72841,2,90.0,1
72842,2,90.0,1
72843,2,114.75,1
72844,2,90.0,1
72845,2,114.75,1
72846,2,90.0,1
72847,2,90.0,1
72848,2,90.0,1
72849,2,90.0,1
72850,2,118.75,1
72851,6,250.0,1
72852,3,175.5,1
72853,2,145.0,1
72854,2,90.0,1
72855,2,90.0,1
72856,2,90.0,1
72857,6,199.0,1
72858,2,166.5,1
72859,2,180.0,1
72860,2,145.0,1
72861,2,80.0,1
72862,2,80.1,1
72863,2,80.1,1
72864,2,164.7,1
72865,2,75.6,1
72866,2,130.5,1
72867,3,184.5,1
72868,2,88.5,1
72869,3,139.5,1
72870,2,130.5,1
72871,3,139.5,1
72872,2,89.1,1
72873,3,175.5,1
72874,2,107.1,1
72875,2,164.7,1
72876,2,155.1,1
72877,2,107.1,1
72878,2,116.0,1
72879,2,80.1,1
72880,2,130.5,1
72881,4,223.0,1
72882,4,166.5,1
72883,2,150.0,1
72884,6,240.0,1
72885,6,250.0,1
72886,3,120.6,1
72887,2,160.0,1
72888,2,160.0,1
72889,2,123.3,1
72890,3,190.0,1
72891,3,190.0,1
72892,2,183.0,1
72893,2,112.5,1
72894,2,144.0,1
72895,2,167.85,1
72896,2,112.67,1
72897,5,241.48,1
72898,2,112.67,1
72899,2,199.0,1
72900,2,112.67,1
72901,3,195.0,1
72902,3,160.53,1
72903,3,195.0,1
72904,3,154.8,1
72905,2,174.07,1
72906,2,160.0,1
72907,2,112.67,1
72908,2,144.0,1
72909,2,125.0,1
72910,2,112.5,1
72911,2,112.5,1
72912,6,235.0,1
72913,3,195.0,1
72914,2,125.0,1
72915,2,71.1,1
72916,3,175.5,1
72917,2,112.5,1
72918,2,140.0,1
72919,2,140.0,1
72920,2,142.0,1
72921,2,112.5,1
72922,2,125.0,1
72923,2,148.5,1
72924,2,12.0,1
72925,2,130.5,1
72926,2,130.5,1
72927,2,148.5,1
72928,3,175.5,1
72929,2,112.5,1
72930,2,140.0,1
72931,2,123.3,1
72932,2,140.0,1
72933,2,130.5,1
72934,2,130.5,1
72935,2,164.7,1
72936,3,114.39,1
72937,3,175.5,1
72938,3,114.39,1
72939,2,125.0,1
72940,3,114.39,1
72941,2,140.0,1
72942,3,173.7,1
72943,3,114.39,1
72944,3,226.8,1
72945,3,114.39,1
72946,3,175.5,1
72947,2,130.5,1
72948,3,170.0,1
72949,5,207.33,1
72950,2,121.5,1
72951,3,195.0,1
72952,2,89.1,1
72953,2,125.0,1
72954,3,155.0,1
72955,2,107.1,1
72956,2,125.0,1
72957,2,160.0,1
72958,4,133.2,1
72959,2,80.1,1
72960,2,114.58,1
72961,3,124.0,1
72962,2,75.65,1
72963,2,112.5,1
72964,3,170.0,1
72965,2,140.0,1
72966,2,125.0,1
72967,5,352.5,1
72968,9,0.0,1
72969,9,0.0,1
72970,3,155.0,1
72971,2,125.0,1
72972,2,116.1,1
72973,2,160.0,1
72974,2,180.0,1
72975,2,134.0,1
72976,2,119.7,1
72977,3,155.0,1
72978,2,120.83,1
72979,2,148.5,1
72980,3,156.6,1
72981,2,125.1,1
72982,2,116.67,1
72983,3,195.0,1
72984,2,145.0,1
72985,2,112.5,1
72986,3,139.5,1
72987,3,210.0,1
72988,2,89.1,1
72989,2,160.0,1
72990,2,120.83,1
72991,2,130.5,1
72992,3,199.0,1
72993,2,130.5,1
72994,2,123.75,1
72995,2,107.1,1
72996,3,175.5,1
72997,2,125.1,1
72998,4,202.5,1
72999,2,160.0,1
73000,2,107.1,1
73001,3,219.0,1
73002,3,195.0,1
73003,3,175.5,1
73004,2,125.0,1
73005,2,112.5,1
73006,2,112.5,1
73007,2,112.5,1
73008,2,130.5,1
73009,3,139.5,1
73010,2,90.0,1
73011,2,90.0,1
73012,2,90.0,1
73013,2,80.0,1
73014,2,90.0,1
73015,2,130.5,1
73016,3,175.5,1
73017,2,160.0,1
73018,2,90.0,1
73019,2,130.5,1
73020,2,125.0,1
73021,2,180.0,1
73022,2,107.1,1
73023,3,155.0,1
73024,2,107.1,1
73025,2,130.5,1
73026,2,140.0,1
73027,2,89.1,1
73028,3,139.5,1
73029,2,125.0,1
73030,3,146.68,1
73031,2,115.0,1
73032,2,130.5,1
73033,3,177.08,1
73034,3,193.0,1
73035,3,193.0,1
73036,2,112.5,1
73037,3,200.0,1
73038,2,140.0,1
73039,2,121.5,1
73040,2,140.0,1
73041,2,121.5,1
73042,3,195.0,1
73043,2,167.85,1
73044,3,193.0,1
73045,2,160.0,1
73046,2,130.0,1
73047,2,170.0,1
73048,3,190.0,1
73049,2,160.0,1
73050,2,140.0,1
73051,3,210.0,1
73052,2,140.0,1
73053,2,180.0,1
73054,2,140.0,1
73055,3,210.0,1
73056,2,140.0,1
73057,2,160.0,1
73058,2,140.0,1
73059,2,107.1,1
73060,3,180.0,1
73061,3,175.5,1
73062,2,125.0,1
73063,4,198.44,1
73064,2,180.0,1
73065,3,252.0,1
73066,3,175.5,1
73067,3,175.5,1
73068,2,112.5,1
73069,3,147.25,1
73070,2,148.5,1
73071,2,125.0,1
73072,3,155.0,1
73073,2,183.0,1
73074,2,125.0,1
73075,4,199.16,1
73076,3,195.0,1
73077,3,155.0,1
73078,3,230.0,1
73079,3,219.0,1
73080,3,200.0,1
73081,2,130.0,1
73082,3,239.0,1
73083,2,140.0,1
73084,2,140.0,1
73085,2,189.0,1
73086,2,112.5,1
73087,2,125.0,1
73088,2,130.5,1
73089,3,195.0,1
73090,2,125.0,1
73091,2,125.0,1
73092,2,170.0,1
73093,2,160.0,1
73094,3,155.0,1
73095,2,130.5,1
73096,3,175.0,1
73097,2,107.1,1
73098,2,148.5,1
73099,2,125.0,1
73100,2,130.5,1
73101,3,175.0,1
73102,2,144.6,1
73103,2,190.8,1
73104,2,161.23,1
73105,2,157.5,1
73106,2,157.5,1
73107,2,89.0,1
73108,2,143.23,1
73109,2,140.76,1
73110,3,167.24,1
73111,2,90.0,1
73112,2,90.0,1
73113,2,90.0,1
73114,2,90.0,1
73115,2,90.0,1
73116,2,90.0,1
73117,2,160.0,1
73118,2,90.0,1
73119,2,90.0,1
73120,2,180.0,1
73121,2,90.0,1
73122,2,90.0,1
73123,2,140.0,1
73124,2,12.0,1
73125,6,240.0,1
73126,2,12.0,1
73127,2,140.0,1
73128,2,130.5,1
73129,2,140.0,1
73130,2,198.0,1
73131,2,180.0,1
73132,3,175.5,1
73133,2,148.5,1
73134,2,90.0,1
73135,2,148.5,1
73136,2,145.0,1
73137,10,96.25,1
73138,10,96.25,1
73139,2,89.1,1
73140,3,195.0,1
73141,2,130.5,1
73142,3,175.5,1
73143,2,89.1,1
73144,2,160.0,1
73145,2,90.0,1
73146,3,123.3,1
73147,2,140.0,1
73148,2,130.5,1
73149,2,107.1,1
73150,3,116.1,1
73151,2,94.24,1
73152,3,195.0,1
73153,2,107.1,1
73154,2,99.9,1
73155,2,100.0,1
73156,6,250.0,1
73157,2,99.9,1
73158,2,164.7,1
73159,3,116.1,1
73160,5,266.96,1
73161,2,189.0,1
73162,2,12.0,1
73163,2,121.0,1
73164,2,164.7,1
73165,2,130.0,1
73166,2,80.1,1
73167,2,164.7,1
73168,2,130.5,1
73169,2,160.0,1
73170,6,235.0,1
73171,2,100.0,1
73172,2,164.7,1
73173,2,99.9,1
73174,2,139.0,1
73175,2,121.0,1
73176,2,160.0,1
73177,2,93.6,1
73178,2,112.5,1
73179,2,180.0,1
73180,2,160.0,1
73181,2,140.0,1
73182,6,235.0,1
73183,2,130.0,1
73184,3,200.0,1
73185,2,160.0,1
73186,10,104.05,1
73187,2,80.1,1
73188,3,200.0,1
73189,3,156.6,1
73190,2,129.73,1
73191,3,139.5,1
73192,2,93.6,1
73193,2,107.1,1
73194,2,141.5,1
73195,3,200.0,1
73196,2,80.1,1
73197,2,160.0,1
73198,2,115.65,1
73199,2,106.65,1
73200,3,195.0,1
73201,3,155.0,1
73202,6,179.1,1
73203,3,195.0,1
73204,2,124.65,1
73205,3,190.13,1
73206,2,125.0,1
73207,2,125.0,1
73208,2,198.0,1
73209,3,155.0,1
73210,2,125.0,1
73211,3,155.0,1
73212,10,104.05,1
73213,2,106.65,1
73214,2,107.1,1
73215,2,125.0,1
73216,2,113.1,1
73217,3,195.0,1
73218,2,122.1,1
73219,2,95.1,1
73220,2,103.37,1
73221,2,135.39,1
73222,2,121.37,1
73223,2,135.39,1
73224,3,155.0,1
73225,3,252.0,1
73226,2,141.1,1
73227,2,120.4,1
73228,2,121.0,1
73229,2,130.5,1
73230,2,160.0,1
73231,6,205.2,1
73232,2,125.1,1
73233,2,125.0,1
73234,3,210.0,1
73235,2,152.5,1
73236,2,125.0,1
73237,3,190.0,1
73238,2,130.0,1
73239,2,130.5,1
73240,2,140.0,1
73241,3,200.0,1
73242,2,180.0,1
73243,2,134.1,1
73244,2,160.0,1
73245,3,155.0,1
73246,3,167.7,1
73247,2,71.1,1
73248,4,190.0,1
73249,10,138.02,1
73250,2,170.0,1
73251,10,138.02,1
73252,3,195.0,1
73253,10,138.02,1
73254,6,226.33,1
73255,3,131.7,1
73256,4,185.0,1
73257,3,139.5,1
73258,2,125.0,1
73259,2,130.5,1
73260,2,148.5,1
73261,2,148.5,1
73262,2,138.42,1
73263,2,125.0,1
73264,2,125.0,1
73265,3,195.0,1
73266,2,137.85,1
73267,2,119.44,1
73268,2,119.44,1
73269,3,164.44,1
73270,3,127.71,1
73271,3,163.22,1
73272,3,175.5,1
73273,3,230.0,1
73274,2,118.8,1
73275,2,125.0,1
73276,2,100.8,1
73277,2,100.8,1
73278,2,100.8,1
73279,2,100.8,1
73280,2,100.8,1
73281,2,140.0,1
73282,2,100.8,1
73283,2,100.8,1
73284,2,125.0,1
73285,4,154.8,1
73286,2,100.8,1
73287,2,100.8,1
73288,4,154.8,1
73289,2,140.0,1
73290,2,125.0,1
73291,2,100.8,1
73292,3,195.0,1
73293,2,118.8,1
73294,5,254.96,1
73295,3,230.0,1
73296,2,128.0,1
73297,2,125.0,1
73298,3,183.33,1
73299,2,125.0,1
73300,4,154.8,1
73301,2,160.0,1
73302,2,107.1,1
73303,2,125.0,1
73304,2,125.0,1
73305,3,208.0,1
73306,2,125.0,1
73307,2,125.0,1
73308,2,118.2,1
73309,3,195.0,1
73310,2,125.0,1
73311,2,125.0,1
73312,2,135.9,1
73313,3,130.78,1
73314,3,193.0,1
73315,2,135.9,1
